301,2013-10-08T14:40:14.000Z,12.650,0.300,sell
303,2013-10-08T14:46:02.000Z,13.000,0.030,sell
305,2013-10-08T16:29:44.000Z,12.650,0.433,buy
307,2013-10-08T18:42:20.000Z,12.990,1.000,sell
309,2013-10-08T23:24:08.000Z,12.510,58.000,buy
311,2013-10-08T23:37:14.000Z,12.500,100.000,buy
313,2013-10-09T02:37:07.000Z,12.200,60.000,buy
315,2013-10-09T03:34:47.000Z,12.200,40.000,sell
317,2013-10-09T03:34:48.000Z,12.100,100.000,buy
319,2013-10-09T03:35:03.000Z,12.000,9.900,buy
321,2013-10-09T03:51:58.000Z,12.990,0.500,sell
323,2013-10-09T04:52:51.000Z,12.000,0.100,buy
325,2013-10-09T04:52:51.000Z,12.000,30.000,sell
327,2013-10-09T04:52:51.000Z,12.000,100.000,sell
329,2013-10-09T04:52:51.000Z,12.000,92.910,sell
331,2013-10-09T06:24:56.000Z,12.000,7.090,sell
333,2013-10-09T06:24:56.000Z,12.000,100.000,sell
335,2013-10-09T08:41:04.000Z,12.300,1.000,sell
337,2013-10-09T08:43:08.000Z,12.300,0.330,sell
339,2013-10-09T09:06:16.000Z,12.150,4.566,buy
341,2013-10-09T10:40:59.000Z,12.790,75.000,sell
343,2013-10-09T11:21:45.000Z,12.790,3.000,sell
345,2013-10-09T13:32:35.000Z,12.500,200.000,buy
347,2013-10-09T13:33:58.000Z,12.500,2.632,sell
349,2013-10-09T13:40:07.000Z,12.500,106.368,sell
351,2013-10-09T13:52:34.000Z,12.500,7.650,sell
353,2013-10-09T14:15:08.000Z,12.450,134.540,buy
355,2013-10-09T14:15:35.000Z,12.500,292.350,sell
357,2013-10-09T14:36:53.000Z,12.500,107.650,sell
359,2013-10-09T14:37:24.000Z,12.450,65.459,buy
361,2013-10-09T16:04:17.000Z,12.450,0.001,sell
363,2013-10-09T16:04:17.000Z,12.170,84.000,buy
365,2013-10-09T16:04:17.000Z,12.170,33.500,sell
367,2013-10-09T16:04:17.000Z,12.150,41.150,buy
369,2013-10-09T16:04:17.000Z,12.000,7.191,buy
371,2013-10-09T17:06:55.000Z,12.000,2.809,sell
373,2013-10-09T17:06:55.000Z,12.000,0.700,sell
375,2013-10-09T17:06:55.000Z,12.000,198.985,sell
377,2013-10-09T17:08:59.000Z,12.300,2.300,sell
379,2013-10-10T01:10:53.000Z,12.300,2.680,sell
381,2013-10-10T01:22:46.000Z,12.300,0.135,sell
383,2013-10-10T03:02:38.000Z,12.050,40.000,buy
385,2013-10-10T03:02:38.000Z,12.000,25.000,buy
387,2013-10-10T03:43:11.000Z,12.100,165.000,sell
389,2013-10-10T04:09:51.000Z,12.000,0.540,buy
391,2013-10-10T04:50:25.000Z,12.000,248.000,sell
393,2013-10-10T04:57:10.000Z,12.000,242.000,sell
395,2013-10-10T05:24:43.000Z,12.000,8.309,sell
397,2013-10-10T05:31:55.000Z,11.580,42.000,buy
399,2013-10-10T05:33:43.000Z,12.000,40.000,sell
401,2013-10-10T05:37:48.000Z,12.000,20.000,sell
403,2013-10-10T05:46:00.000Z,12.000,7.436,sell
405,2013-10-10T05:58:44.000Z,11.980,60.000,buy
407,2013-10-10T06:00:29.000Z,11.980,167.610,sell
